"ID","Year","Month","Element","Day","Value","DecYear","Latitude","Longitude","Elevation","Name"
"UKE00105888",2012,2,"TMIN",10,2.9,2012.10928961749,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,2,"TMIN",14,4.7,2012.12021857923,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,2,"TMIN",24,7.8,2012.14754098361,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,2,"TMIN",29,9,2012.16120218579,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,3,"TMIN",4,2.4,2012.17213114754,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,3,"TMIN",9,6.3,2012.18579234973,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,3,"TMIN",11,8.1,2012.1912568306,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,3,"TMIN",27,2.8,2012.2349726776,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,4,"TMIN",3,2,2012.25409836066,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,4,"TMIN",16,0.1,2012.28961748634,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,4,"TMIN",23,6.5,2012.3087431694,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,4,"TMIN",24,6,2012.31147540984,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,4,"TMIN",26,7,2012.31693989071,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,5,"TMIN",2,6.8,2012.33333333333,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,5,"TMIN",16,1.3,2012.37158469945,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,6,"TMIN",1,8.8,2012.41530054645,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,6,"TMIN",3,5.7,2012.42076502732,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,6,"TMIN",4,5.7,2012.42349726776,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,6,"TMIN",6,10.6,2012.42896174863,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,6,"TMIN",7,7.4,2012.43169398907,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,6,"TMIN",11,9.3,2012.44262295082,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,6,"TMIN",17,9.1,2012.45901639344,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,6,"TMIN",19,9.7,2012.46448087432,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,6,"TMIN",28,12.6,2012.48907103825,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,6,"TMIN",30,12.7,2012.49453551913,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,7,"TMIN",3,12.8,2012.50273224044,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,7,"TMIN",9,12.2,2012.51912568306,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,7,"TMIN",10,11.1,2012.5218579235,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,7,"TMIN",20,7,2012.54918032787,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,7,"TMIN",26,12.1,2012.56557377049,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,8,"TMIN",6,12.9,2012.5956284153,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,8,"TMIN",7,11,2012.59836065574,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,8,"TMIN",14,13.3,2012.6174863388,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,8,"TMIN",16,13.2,2012.62295081967,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,8,"TMIN",19,11.3,2012.63114754098,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,8,"TMIN",21,12,2012.63661202186,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,8,"TMIN",26,11.1,2012.65027322404,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,8,"TMIN",27,10.1,2012.65300546448,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,9,"TMIN",5,10.5,2012.67759562842,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,9,"TMIN",10,13.4,2012.6912568306,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,9,"TMIN",11,6,2012.69398907104,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,9,"TMIN",14,10.7,2012.70218579235,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,10,"TMIN",3,7,2012.75409836066,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,10,"TMIN",5,4.8,2012.75956284153,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,10,"TMIN",10,-0.7,2012.77322404372,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,10,"TMIN",17,-0.9,2012.79234972678,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,10,"TMIN",19,8.7,2012.79781420765,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,10,"TMIN",20,7.5,2012.80054644809,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,10,"TMIN",27,-1.2,2012.81967213115,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,10,"TMIN",30,2.1,2012.82786885246,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,11,"TMIN",11,1.1,2012.8606557377,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,11,"TMIN",16,4.4,2012.87431693989,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,11,"TMIN",25,0,2012.89890710383,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,12,"TMIN",1,-2.3,2012.91530054645,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,12,"TMIN",2,-3,2012.91803278689,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,12,"TMIN",16,1,2012.95628415301,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,12,"TMIN",18,3.3,2012.96174863388,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,12,"TMIN",21,4.9,2012.96994535519,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,12,"TMIN",22,4.8,2012.97267759563,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,12,"TMIN",25,1,2012.98087431694,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2012,12,"TMIN",27,3.4,2012.98633879781,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,1,"TMIN",9,4.5,2013.02191780822,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,1,"TMIN",14,-0.2,2013.03561643836,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,1,"TMIN",15,-1.3,2013.03835616438,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,1,"TMIN",18,-0.7,2013.04657534247,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,1,"TMIN",29,4.4,2013.07671232877,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,2,"TMIN",16,0.1,2013.12602739726,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,3,"TMIN",1,1.1,2013.16164383562,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,3,"TMIN",2,-0.2,2013.16438356164,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,3,"TMIN",6,2.1,2013.17534246575,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,3,"TMIN",12,-4.7,2013.19178082192,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,3,"TMIN",16,-0.9,2013.20273972603,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,3,"TMIN",26,0.2,2013.2301369863,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,4,"TMIN",2,0.9,2013.24931506849,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,4,"TMIN",5,2.8,2013.25753424658,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,4,"TMIN",7,1.1,2013.26301369863,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,4,"TMIN",9,1.2,2013.26849315068,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,4,"TMIN",16,9.3,2013.28767123288,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,4,"TMIN",18,6.2,2013.29315068493,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,4,"TMIN",23,7.9,2013.30684931507,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,4,"TMIN",25,5.7,2013.31232876712,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,4,"TMIN",30,1.1,2013.32602739726,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,5,"TMIN",9,5.8,2013.35068493151,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,5,"TMIN",18,9.3,2013.37534246575,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,5,"TMIN",26,4.8,2013.39726027397,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,6,"TMIN",5,9.5,2013.42465753425,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,6,"TMIN",8,5.8,2013.43287671233,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,6,"TMIN",14,9,2013.44931506849,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,6,"TMIN",24,9.9,2013.47671232877,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,6,"TMIN",26,9.9,2013.48219178082,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,6,"TMIN",27,10.2,2013.48493150685,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,7,"TMIN",24,15.4,2013.55890410959,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,7,"TMIN",26,13.1,2013.56438356164,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,7,"TMIN",31,11.6,2013.57808219178,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,8,"TMIN",7,8.4,2013.59726027397,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,8,"TMIN",16,11.9,2013.62191780822,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,8,"TMIN",20,12.3,2013.63287671233,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,8,"TMIN",25,11.3,2013.64657534247,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,8,"TMIN",27,11,2013.65205479452,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,8,"TMIN",28,12.5,2013.65479452055,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,9,"TMIN",1,12.4,2013.66575342466,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,9,"TMIN",3,16,2013.67123287671,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,9,"TMIN",11,10.2,2013.69315068493,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,9,"TMIN",16,5.8,2013.70684931507,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,10,"TMIN",2,12.3,2013.75068493151,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,10,"TMIN",17,7.6,2013.79178082192,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,10,"TMIN",19,9.4,2013.79726027397,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,10,"TMIN",21,8.7,2013.80273972603,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,10,"TMIN",25,5.4,2013.81369863014,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,10,"TMIN",30,3.3,2013.82739726027,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,11,"TMIN",8,5.5,2013.85205479452,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,11,"TMIN",12,6.3,2013.86301369863,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,11,"TMIN",14,5.5,2013.86849315069,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,11,"TMIN",21,3.5,2013.88767123288,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,11,"TMIN",22,-3.1,2013.8904109589,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,11,"TMIN",28,2.4,2013.90684931507,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,12,"TMIN",12,3.8,2013.94520547945,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,12,"TMIN",16,5,2013.95616438356,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,12,"TMIN",20,3.1,2013.96712328767,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2013,12,"TMIN",22,3.3,2013.97260273973,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,1,"TMIN",1,2.9,2014,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,1,"TMIN",5,0.9,2014.01095890411,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,1,"TMIN",6,1.5,2014.01369863014,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,1,"TMIN",7,8.1,2014.01643835616,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,1,"TMIN",10,1.9,2014.02465753425,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,1,"TMIN",14,0.8,2014.03561643836,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,1,"TMIN",18,2.6,2014.04657534247,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,1,"TMIN",19,3.9,2014.04931506849,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,1,"TMIN",28,4.8,2014.07397260274,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,1,"TMIN",30,3.1,2014.07945205479,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,2,"TMIN",3,5.4,2014.0904109589,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,2,"TMIN",15,1.7,2014.12328767123,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,2,"TMIN",16,2.1,2014.12602739726,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,2,"TMIN",21,3.1,2014.1397260274,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,2,"TMIN",27,4.9,2014.15616438356,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,2,"TMIN",28,-1.5,2014.15890410959,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,3,"TMIN",1,1.1,2014.16164383562,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,3,"TMIN",8,2.6,2014.18082191781,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,3,"TMIN",13,5,2014.19452054795,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,3,"TMIN",15,7.5,2014.2,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,3,"TMIN",25,5.2,2014.22739726027,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,3,"TMIN",27,4.3,2014.23287671233,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,4,"TMIN",1,6.4,2014.24657534247,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,4,"TMIN",3,5.8,2014.25205479452,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,4,"TMIN",6,9.6,2014.2602739726,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,4,"TMIN",19,1.2,2014.29589041096,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,4,"TMIN",21,6.4,2014.30136986301,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,4,"TMIN",23,8.3,2014.30684931507,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,4,"TMIN",27,7.9,2014.31780821918,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,4,"TMIN",30,8.1,2014.32602739726,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,5,"TMIN",10,8.3,2014.35342465753,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,5,"TMIN",12,8.1,2014.35890410959,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,5,"TMIN",19,10.4,2014.37808219178,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,5,"TMIN",20,10.5,2014.38082191781,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,5,"TMIN",22,8.5,2014.38630136986,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,5,"TMIN",27,9.9,2014.4,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,5,"TMIN",28,9.7,2014.40273972603,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,5,"TMIN",30,7.9,2014.40821917808,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,6,"TMIN",1,8.9,2014.41369863014,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,6,"TMIN",5,10.8,2014.42465753425,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,6,"TMIN",6,11.3,2014.42739726027,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,6,"TMIN",7,12.3,2014.4301369863,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,6,"TMIN",16,10.7,2014.45479452055,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,6,"TMIN",21,11.6,2014.46849315068,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,6,"TMIN",22,13.5,2014.47123287671,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,6,"TMIN",29,10.7,2014.4904109589,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,6,"TMIN",30,6.5,2014.49315068493,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,7,"TMIN",14,10.4,2014.53150684932,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,7,"TMIN",15,12,2014.53424657534,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,7,"TMIN",25,13.1,2014.56164383562,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,8,"TMIN",18,11.8,2014.62739726027,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,8,"TMIN",21,9.7,2014.63561643836,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,8,"TMIN",27,4,2014.65205479452,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,8,"TMIN",28,12.4,2014.65479452055,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,8,"TMIN",29,13.2,2014.65753424658,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,8,"TMIN",31,11.7,2014.66301369863,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,9,"TMIN",7,7.1,2014.68219178082,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,9,"TMIN",20,12.5,2014.71780821918,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,9,"TMIN",26,12.9,2014.73424657534,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,10,"TMIN",1,13.2,2014.74794520548,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,10,"TMIN",7,3.1,2014.76438356164,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,10,"TMIN",21,8.4,2014.80273972603,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,10,"TMIN",31,9.4,2014.8301369863,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,11,"TMIN",16,3.5,2014.87397260274,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,11,"TMIN",20,7.8,2014.88493150685,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,11,"TMIN",22,3.8,2014.8904109589,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,11,"TMIN",24,5,2014.89589041096,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,11,"TMIN",28,4,2014.90684931507,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,12,"TMIN",1,1.5,2014.91506849315,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,12,"TMIN",4,0.7,2014.92328767123,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2014,12,"TMIN",14,0.4,2014.95068493151,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2015,1,"TMIN",13,0.8,2015.03287671233,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2015,1,"TMIN",17,0.9,2015.04383561644,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2015,1,"TMIN",26,4.9,2015.06849315068,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2015,1,"TMIN",29,-0.2,2015.07671232877,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2015,2,"TMIN",2,-2.3,2015.08767123288,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
"UKE00105888",2015,2,"TMIN",10,5.6,2015.1095890411,55.9667,-3.21,26,"EDINBURGH: ROYAL BOTANIC GARDE"
